Pressure,Lat,Long,Altitude,MSE
15000.0,14.0,18.0,14220.339872901119,0.005799307921764315
15000.0,15.0,-105.0,14217.691605449316,0.0049089108526800375
15000.0,21.0,-53.0,14193.73900354996,0.003314469780601333
15000.0,22.0,101.0,14099.518374922263,0.0036570858839756206
15000.0,38.0,-100.0,13754.37253673041,0.0034344183123084806
15000.0,40.0,-150.0,13688.490639251659,0.005319051373401938
15000.0,40.0,-110.0,13703.91922386764,0.0037089583863386603
15000.0,40.0,-75.0,13628.640152104063,0.004068820477962921
15000.0,40.0,-35.0,13662.118894459993,0.00354507092810915
15000.0,40.0,0.0,13658.518310141999,0.0029601507698362186
15000.0,40.0,35.0,13641.518444561048,0.002889649805474619
15000.0,40.0,75.0,13636.728718063328,0.003528653702093531
15000.0,40.0,110.0,13653.113606770834,0.00557885231411395
15000.0,40.0,150.0,13648.874522245544,0.00421743310106649
15000.0,40.0,180.0,13633.816164943511,0.004150729066504937
15000.0,41.0,54.0,13611.014750466418,0.0029496424304761605
15000.0,49.0,-4.0,13487.171823175788,0.0030972158289629685
15000.0,53.0,52.0,13241.007710471082,0.0025514199360100066
15000.0,72.0,-47.0,12486.52493878265,0.003439067403305671
15000.0,76.0,-25.0,12432.329062694342,0.0030365006869639425
15000.0,79.0,136.0,12439.762096095046,0.0030794396871215214
15000.0,80.0,-3.0,12391.217992070895,0.0029469887535166586
15000.0,82.0,28.0,12384.009046564055,0.0027922032360584124
15000.0,86.0,-22.0,12378.622910836442,0.0021815533567799625
2000.0,-84.0,-22.0,26044.17970693408,0.0012975648241035742
2000.0,-81.0,12.0,26142.27002681903,0.0012403224667862864
2000.0,-75.0,-97.0,26000.176756192992,0.001732180593274961
2000.0,-67.0,25.0,26478.40022543532,0.0013268682856839103
2000.0,-66.0,-126.0,26158.029322787104,0.0013339175985712852
2000.0,-61.0,-137.0,26301.435025393865,0.001596148355848186
2000.0,-50.0,91.0,26461.180801720562,0.0016744545595247474
2000.0,-47.0,155.0,26527.090394382256,0.0011650423158456153
2000.0,-45.0,3.0,26618.274956597223,0.006403632148818967
2000.0,-45.0,42.0,26594.607370050788,0.0033353891182863055
2000.0,-45.0,114.0,26493.776903244197,0.0019220318309605014
2000.0,-44.0,123.0,26508.909420993987,0.001688912024630819
2000.0,-43.0,-127.0,26486.338645315092,0.0019218011006281207
2000.0,-40.0,-150.0,26524.830470045606,0.004416098074416368
2000.0,-40.0,-110.0,26492.38039295709,0.0025979373364407366
2000.0,-40.0,-75.0,26531.40818369092,0.0051752720973975855
2000.0,-40.0,-35.0,26576.87591016273,0.006075372666176312
2000.0,-40.0,0.0,26590.802118962478,0.005351464018034069
2000.0,-40.0,35.0,26578.7207517102,0.00451553707034994
2000.0,-40.0,75.0,26533.636057991294,0.003897508347792306
2000.0,-40.0,110.0,26518.729484089967,0.003017483518579714
2000.0,-40.0,150.0,26539.766363495026,0.002219747521573178
2000.0,-40.0,180.0,26534.431608234867,0.005648716156065348
2000.0,-39.0,93.0,26518.8531010313,0.006149087510082912
2000.0,-33.0,163.0,26517.611311929933,0.005340772931103857
2000.0,-30.0,-121.0,26501.57922626451,0.009745741321506405
2000.0,-29.0,31.0,26503.16071012127,0.012239209144123984
2000.0,-28.0,-109.0,26495.15032260572,0.011491213167561605
2000.0,-22.0,96.0,26461.26145962894,0.022703500462909386
2000.0,-19.0,-86.0,26442.22984362044,0.021855421886818174
2000.0,-11.0,-141.0,26408.17707037728,0.018223034841915554
2000.0,-6.0,-175.0,26405.511731706054,0.01846949499950521
2000.0,-5.0,-53.0,26412.961863857796,0.016463485190500553
2000.0,-2.0,-19.0,26416.459168998757,0.013583510759587322
2000.0,-1.0,166.0,26412.458255597016,0.014834338804942794
2000.0,5.0,-120.0,26411.47876502902,0.010360929691814817
2000.0,8.0,151.0,26408.63574704602,0.01779177048767451
2000.0,12.0,-152.0,26411.717716754767,0.017580333988620016
2000.0,18.0,-85.0,26431.427196698798,0.020170449006351798
2000.0,26.0,76.0,26438.819437966416,0.010136480656688793
2000.0,27.0,69.0,26441.358723958332,0.007414676591491419
2000.0,32.0,56.0,26461.00509496787,0.0036479047590296434
2000.0,35.0,141.0,26390.373030679933,0.0028219678871573704
2000.0,40.0,-150.0,26378.541754120026,0.0024022570333378703
2000.0,40.0,-110.0,26444.92063769693,0.002020713211789674
2000.0,40.0,-75.0,26503.149166277984,0.0019864827396046773
2000.0,40.0,-35.0,26576.51606226679,0.0020478373785560206
2000.0,40.0,0.0,26583.549229762644,0.002125326617315295
2000.0,40.0,35.0,26511.164337816128,0.0010645032039716777
2000.0,40.0,75.0,26405.060669957504,0.0012622790154061174
2000.0,40.0,110.0,26330.87520729685,0.002710712902010073
2000.0,40.0,150.0,26306.786131192992,0.0016198609589825235
2000.0,40.0,180.0,26333.39478713205,0.0020390477925078206
2000.0,44.0,-17.0,26583.14434338723,0.0017421008705726612
2000.0,45.0,-80.0,26409.31431384743,0.0013943108412377114
2000.0,45.0,-43.0,26529.213065531716,0.001551957007263809
2000.0,49.0,115.0,25994.014640339967,0.0015724196315234924
2000.0,50.0,157.0,25862.554467247097,0.0013378890327480045
2000.0,52.0,-67.0,26186.492845019693,0.0014393128141894824
2000.0,53.0,-112.0,25904.52907014407,0.0016143426028361319
2000.0,54.0,-24.0,26316.559303093905,0.0015329045208181925
2000.0,58.0,14.0,26072.30670864428,0.0012862821155757349
2000.0,58.0,71.0,25592.706095175166,0.0019335342564636448
2000.0,59.0,31.0,25889.504845563846,0.001235561335327778
2000.0,66.0,-149.0,24699.88058081986,0.001472411694337931
2000.0,73.0,-114.0,24425.122356965174,0.0014746498389513363
2000.0,74.0,-125.0,24357.565000518243,0.0013161920082272141
2000.0,82.0,17.0,24359.645797704186,0.002031444019915701
2000.0,83.0,-178.0,24152.73558315195,0.0010346436820880928
2000.0,89.0,-151.0,24163.32433535448,0.0012060259654572292
